City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,nova sintra,14.8667,-24.7167,25.400000000000034,77,56,4.49,CV,1723129608
278,madugula,17.9167,82.8,25.890000000000043,75,100,2.3,IN,1723129609
279,tripoli,32.8752,13.1875,30.02000000000004,62,0,5.42,LY,1723129460
280,kaihua,23.3687,104.28,18.890000000000043,95,3,2.51,CN,1723129612
281,tazacorte,28.629,-17.9293,26.189999999999998,79,75,6.17,ES,1723129613
282,an muileann gcearr,53.5333,-7.35,17.129999999999995,89,100,5.95,IE,1723129614
283,palikir - national government center,6.9248,158.1611,28.170000000000016,73,17,4.11,FM,1723129615
284,bingerville,5.3584,-3.8869,25.52000000000004,83,75,5.14,CI,1723129617
285,antofagasta,-23.65,-70.4,17.430000000000007,65,1,4.99,CL,1723129384
286,cuero,29.0939,-97.2892,29.450000000000045,84,0,1.34,US,1723129619
287,buka,40.8108,69.1986,33.110000000000014,14,0,1.74,UZ,1723129621
288,san clemente del tuyu,-36.3569,-56.7235,8.840000000000032,95,100,2.83,AR,1723129622
289,saint-philippe,-21.3585,55.7679,21.5,82,78,6.14,RE,1723129623
290,champerico,14.3,-91.9167,27.620000000000005,77,100,2.52,GT,1723129624
291,kichmengskiy gorodok,59.9816,45.7854,15.57000000000005,96,100,2.43,RU,1723129625
292,el granada,37.5027,-122.4694,15.800000000000011,93,100,2.06,US,1723129626
293,lebu,-37.6167,-73.65,8.960000000000036,68,5,3.18,CL,1723129332
294,kambove,-10.8764,26.5969,27.430000000000007,13,33,2.7,CD,1723129628
295,cidade velha,14.9167,-23.6167,29.260000000000048,61,40,7.2,CV,1723129629
296,port lincoln,-34.7333,135.8667,11.810000000000002,80,100,2.18,AU,1723129630
297,jalai nur,49.45,117.7,17.870000000000005,73,100,1.58,CN,1723129631
298,crane,31.3974,-102.3501,33.09000000000003,21,0,0.35,US,1723129633
299,dalandzadgad,43.5708,104.425,18.54000000000002,82,100,10.35,MN,1723129634
300,lerwick,60.1545,-1.1494,13.490000000000009,83,47,8.0,GB,1723129635
301,jardim de piranhas,-6.3786,-37.3519,33.660000000000025,22,16,5.47,BR,1723129545
302,shush,32.1942,48.2436,46.03000000000003,7,0,7.63,IR,1723129634
303,shakawe,-18.3667,21.85,32.44,9,0,1.57,BW,1723129638
304,mahdia,35.5047,11.0622,30.730000000000018,48,0,4.32,TN,1723129639
305,sandy,40.572,-111.8606,26.680000000000007,30,0,1.79,US,1723129641
306,kharp,66.8014,65.8081,15.470000000000027,57,90,3.97,RU,1723129642
307,mach,29.8637,67.3298,32.0,56,36,2.35,PK,1723129644
308,arkadelphia,34.1209,-93.0538,25.870000000000005,74,0,0.0,US,1723129645
309,meulaboh,4.1363,96.1285,25.150000000000034,93,100,1.7,ID,1723129646
310,olinda,-8.0089,-34.8553,25.850000000000023,83,40,5.66,BR,1723129647
311,idaho falls,43.4666,-112.0341,17.79000000000002,50,0,2.57,US,1723129648
312,progreso,21.2833,-89.6667,29.980000000000018,78,99,0.64,MX,1723129649
313,neiafu,-18.65,-173.9833,22.79000000000002,69,100,9.02,TO,1723129650
314,derazhnya,49.2692,27.4338,23.28000000000003,54,93,2.28,UA,1723129651
315,touros,-5.1989,-35.4608,28.160000000000025,54,1,7.56,BR,1723129607
316,vrangel',42.7297,133.0839,21.390000000000043,90,3,2.86,RU,1723129653
317,muana,-1.5283,-49.2167,34.110000000000014,39,3,2.78,BR,1723129521
318,east london,-33.0153,27.9116,20.730000000000018,65,0,4.21,ZA,1723129656
319,naila,50.3167,11.7,20.590000000000032,54,75,3.09,DE,1723129657
320,port augusta,-32.5,137.7667,11.140000000000043,88,54,4.33,AU,1723129658
321,kerikeri,-35.2268,173.9474,9.950000000000045,94,10,0.45,NZ,1723129659
322,soure,-0.7167,-48.5233,30.02000000000004,62,61,3.77,BR,1723129660
323,sangueya,10.7,-14.3667,27.680000000000007,77,98,4.29,GN,1723129661
324,miranda,3.2499,-76.2281,24.890000000000043,70,61,2.19,CO,1723129662
325,kloulklubed,7.0419,134.2556,28.140000000000043,72,100,1.29,PW,1723129663
326,ta`u,-14.2336,-169.5144,24.950000000000045,77,100,10.13,AS,1723129664
327,porto novo,6.4965,2.6036,28.100000000000023,61,100,5.72,BJ,1723129665
328,sao jose da coroa grande,-8.8978,-35.1478,25.430000000000007,76,35,5.95,BR,1723129651
329,inhambane,-23.865,35.3833,23.24000000000001,78,0,6.75,MZ,1723129668
330,igarka,67.4667,86.5833,14.980000000000018,62,98,2.93,RU,1723129669
331,tucuma,-0.1833,-50.05,32.01000000000005,54,1,2.92,BR,1723129670
332,mont-laurier,46.5501,-75.4993,22.28000000000003,46,80,3.55,CA,1723129671
333,saint-francois,46.4154,3.9054,27.04000000000002,42,0,1.54,FR,1723129672
334,mogocha,53.7333,119.7667,15.090000000000032,76,100,1.36,RU,1723129673
335,concepcion,-36.827,-73.0498,9.890000000000043,66,0,3.6,CL,1723129583
336,cody,44.5263,-109.0565,12.330000000000041,91,100,4.63,US,1723129675
337,upper dir,35.2058,71.8756,22.980000000000018,92,100,1.44,PK,1723129676
338,ulsan,35.5372,129.3167,24.960000000000036,90,99,1.59,KR,1723129677
339,korla,41.7597,86.1469,26.900000000000034,32,0,4.3,CN,1723129679
340,embi,48.8264,58.1442,23.210000000000036,60,99,3.0,KZ,1723129680
341,cabedelo,-6.9811,-34.8339,26.670000000000016,67,3,6.24,BR,1723129681
342,piti village,13.4626,144.6933,27.49000000000001,92,0,1.54,GU,1723129682
343,hartford,41.7668,-72.7662,21.460000000000036,83,100,2.06,US,1723129487
344,hami,42.8,93.45,20.230000000000018,72,100,1.44,CN,1723129684
345,carroll,39.5501,-77.0164,22.939999999999998,83,100,3.13,US,1723129685
346,bishkul,54.7803,69.1033,15.760000000000048,71,100,4.85,KZ,1723129686
347,hasaki,35.7333,140.8333,27.150000000000034,89,0,2.27,JP,1723129687
348,nova vicosa,-17.8919,-39.3719,27.07000000000005,50,0,4.13,BR,1723129551
349,petrovsk-zabaykal'skiy,51.273,108.843,14.300000000000011,77,27,0.92,RU,1723129690
350,ranipur,27.2879,68.5051,37.34000000000003,42,3,3.82,PK,1723129691
351,new plymouth,-39.0667,174.0833,6.840000000000032,100,31,1.52,NZ,1723129692
352,la foa,-21.7108,165.8276,17.470000000000027,82,0,1.93,NC,1723129693
353,vorkuta,67.5,64.0,15.100000000000023,57,79,3.11,RU,1723129694
354,labrador city,52.9463,-66.9114,12.950000000000045,76,75,3.09,CA,1723129695
355,cannonvale,-20.2833,148.7,18.55000000000001,84,27,7.09,AU,1723129696
356,jelgava,56.65,23.7128,24.760000000000048,45,100,2.22,LV,1723129697
357,thunder bay,48.4001,-89.3168,18.340000000000032,72,71,4.82,CA,1723129698
358,staronizhestebliyevskaya,45.3767,38.4517,29.850000000000023,28,0,5.26,RU,1723129699
359,smithers,54.7804,-127.1743,10.180000000000007,87,0,1.03,CA,1723129562
360,avra valley,32.4379,-111.3154,30.210000000000036,58,0,2.06,US,1723129513
361,barabai,-2.5833,115.3833,23.350000000000023,97,77,0.57,ID,1723129703
362,aras-asan,8.8908,126.3033,26.060000000000002,86,100,1.67,PH,1723129704
363,ishigaki,24.3448,124.1572,28.980000000000018,80,100,2.14,JP,1723129705
364,qarazhal,48.0078,70.7903,27.07000000000005,43,99,6.95,KZ,1723129706
365,al lagowa,11.4,29.1333,25.860000000000014,79,100,3.05,SD,1723129707
366,festus,38.2206,-90.396,26.860000000000014,73,37,3.53,US,1723129708
367,bokoro,12.3807,17.0568,25.390000000000043,84,100,4.09,TD,1723129709
368,benjamin aceval,-24.9667,-57.5667,17.230000000000018,39,73,5.6,PY,1723129710
369,colonia,50.9333,6.95,24.950000000000045,53,0,3.6,DE,1723129565
370,plesetsk,62.708,40.2916,21.660000000000025,42,20,2.1,RU,1723129713
371,klyuchi,52.2667,79.1667,19.75,82,86,1.69,RU,1723129714
372,kargopol',61.5071,38.9456,19.640000000000043,60,97,1.53,RU,1723129715
373,labuan,5.2767,115.2417,27.78000000000003,76,100,2.22,MY,1723129716
374,payson,40.0444,-111.7321,22.710000000000036,35,75,2.57,US,1723129718
375,idri,27.5,13.2667,42.29000000000002,8,5,1.95,LY,1723129719
376,iaciara,-14.0958,-46.6317,33.22000000000003,21,0,1.48,BR,1723129720
377,rio verde de mato grosso,-18.9181,-54.8442,30.629999999999995,29,10,3.87,BR,1723129722
378,saipan,15.1355,145.701,28.390000000000043,83,0,1.54,MP,1723129723
379,prince rupert,54.3161,-130.3201,16.010000000000048,82,2,0.08,CA,1723129724
380,marabba,12.35,32.1833,25.180000000000007,83,94,1.77,SD,1723129725
381,zhangye,38.9342,100.4517,19.379999999999995,55,94,2.17,CN,1723129726
382,six-fours-les-plages,43.0938,5.84,30.100000000000023,70,15,3.58,FR,1723129727
383,noumea,-22.2763,166.4572,20.560000000000002,99,2,1.93,NC,1723129728
384,belyy yar,53.6039,91.3903,20.939999999999998,88,0,2.0,RU,1723129729
385,namdrik,5.5994,168.1028,28.25,76,100,5.4,MH,1723129730
386,ubari,26.5921,12.7805,41.210000000000036,8,7,3.94,LY,1723129733
387,sampang,-7.1872,113.2394,26.760000000000048,80,44,3.17,ID,1723129734
388,nishifukuma,33.7667,130.4667,28.840000000000032,77,99,0.95,JP,1723129735
389,murun-kuren,49.6342,100.1625,16.840000000000032,65,100,1.0,MN,1723129736
390,strasburg,48.5834,7.743,25.010000000000048,50,75,1.54,FR,1723129737
391,paray-le-monial,46.4546,4.1158,27.32000000000005,50,0,1.54,FR,1723129738
392,island harbour,50.724,-1.2758,17.77000000000004,93,100,5.36,GB,1723129740
393,east ballina,-28.8667,153.5833,15.129999999999995,75,96,1.42,AU,1723129741
394,tarko-sale,64.9225,77.785,13.700000000000045,57,100,5.86,RU,1723129742
395,hadibu,12.65,54.0333,26.470000000000027,76,11,6.39,YE,1723129744
396,krasnokamensk,50.0979,118.0369,19.590000000000032,57,82,0.98,RU,1723129745
397,miyako,39.6367,141.9525,22.180000000000007,91,3,2.04,JP,1723129746
398,saudarkrokur,65.7461,-19.6394,8.660000000000025,87,98,3.86,IS,1723129747
399,siwa oasis,29.2041,25.5195,38.31,15,0,2.75,EG,1723129748
400,moroni,-11.7022,43.2551,24.950000000000045,71,72,1.6,KM,1723129749
401,hovd,48.0056,91.6419,21.180000000000007,45,100,2.71,MN,1723129750
402,mufulira,-12.5498,28.2407,28.07000000000005,13,15,2.52,ZM,1723129751
403,mastic beach,40.7668,-72.8521,21.150000000000034,89,100,7.15,US,1723129752
404,paita,-5.0892,-81.1144,19.83000000000004,71,6,5.7,PE,1723129755
405,padang,-0.9492,100.3543,25.620000000000005,88,54,2.73,ID,1723129756
406,namtsy,62.7161,129.6658,11.840000000000032,72,74,0.74,RU,1723129757
407,khandyga,62.6667,135.6,11.090000000000032,86,8,0.55,RU,1723129758
408,ceeldheer,3.8488,47.1806,26.090000000000032,66,29,9.28,SO,1723129759
409,tolanaro,-25.0319,46.9987,21.07000000000005,81,21,7.35,MG,1723129760
410,plettenberg bay,-34.0527,23.3716,15.560000000000002,72,9,1.45,ZA,1723129645
411,tynda,55.1667,124.7167,15.210000000000036,85,100,1.22,RU,1723129762
412,praia da vitoria,38.7333,-27.0667,27.640000000000043,77,0,2.5,PT,1723129763
413,nizhnesortymskiy,62.4397,71.7603,12.210000000000036,66,100,3.68,RU,1723129764
414,cambria,35.5641,-121.0808,17.430000000000007,73,8,1.42,US,1723129765
415,la passe,45.5549,-0.8967,23.620000000000005,50,10,5.89,FR,1723129766
416,jonesboro,35.8423,-90.7043,24.879999999999995,73,75,2.57,US,1723129768
417,isiolo,0.3546,37.5822,23.950000000000045,57,66,7.3,KE,1723129532
418,ketchikan,55.3422,-131.6461,16.260000000000048,88,75,0.0,US,1723129770
419,geidam,12.897,11.9304,30.350000000000023,56,100,3.62,NG,1723129771
420,dunedin,-45.8742,170.5036,6.560000000000002,82,62,2.24,NZ,1723129772
421,usinsk,65.9939,57.5281,17.910000000000025,53,0,3.58,RU,1723129773
422,zahedan,29.4963,60.8629,36.950000000000045,10,0,5.14,IR,1723129774
423,walvis bay,-22.9575,14.5053,15.520000000000039,64,3,6.91,NA,1723129657
424,chakwal,32.9334,72.8585,30.55000000000001,82,79,4.64,PK,1723129778
425,chanasma,23.7167,72.1167,29.620000000000005,67,100,5.22,IN,1723129779
426,tashtagol,52.7657,87.8894,15.550000000000011,95,75,1.01,RU,1723129780
427,andergrove,-21.0833,149.1833,17.870000000000005,85,11,4.78,AU,1723129781
428,fort mcmurray,56.7268,-111.381,15.730000000000018,46,9,1.76,CA,1723129782
429,tres arroyos,-38.3739,-60.2798,6.650000000000034,68,100,6.72,AR,1723129641
430,houghton,47.1219,-88.569,17.79000000000002,97,100,4.12,US,1723129765
431,alice springs,-23.7,133.8833,10.75,62,0,2.06,AU,1723129785
432,salekhard,66.53,66.6019,15.660000000000025,56,95,3.61,RU,1723129786
433,slavsk,55.0425,21.677,25.49000000000001,51,100,1.34,RU,1723129788
434,malanje,-9.5402,16.341,33.910000000000025,8,77,2.37,AO,1723129789
435,angicos,-5.6656,-36.6011,33.85000000000002,24,9,5.53,BR,1723129790
436,vorgashor,67.5833,63.95,14.930000000000007,56,73,3.26,RU,1723129791
437,salinas,36.6777,-121.6555,13.050000000000011,94,100,1.54,US,1723129792
438,tecalitlan,19.4667,-103.3,21.950000000000045,85,70,1.26,MX,1723129663
439,berezovyy,51.6667,135.7,17.29000000000002,98,100,1.37,RU,1723129794
440,mukalla,14.5425,49.1242,33.80000000000001,49,45,7.39,YE,1723129795
441,terrace,54.5163,-128.6035,19.439999999999998,68,0,0.47,CA,1723129796
442,qarqaraly,49.4058,75.4742,19.060000000000002,78,58,6.82,KZ,1723129797
443,mammoth lakes,37.6485,-118.9721,20.75,36,0,1.34,US,1723129524
444,gudur,14.1333,79.85,29.920000000000016,67,95,1.75,IN,1723129801
445,yen bai,21.7,104.8667,27.439999999999998,91,3,0.78,VN,1723129802
446,kerema,-7.9631,145.7785,24.75,93,100,3.61,PG,1723129803
447,taoudenni,22.6783,-3.9836,47.200000000000045,4,20,9.16,ML,1723129804
448,port moresby,-9.4431,147.1797,23.930000000000007,90,96,5.97,PG,1723129805
449,north valley,35.1734,-106.6234,28.53000000000003,44,75,4.02,US,1723129806
450,lubango,-14.9172,13.4925,27.910000000000025,10,0,3.14,AO,1723129807
451,saldanha,-33.0117,17.9442,13.590000000000032,89,100,11.75,ZA,1723129808
452,rakops,-21.0167,24.3333,31.260000000000048,11,0,1.76,BW,1723129809
453,al jawf,29.5,38.75,37.69,10,0,3.92,SA,1723129811
454,hiratacho,35.4333,132.8167,24.970000000000027,82,99,1.0,JP,1723129812
455,egilsstadir,65.2653,-14.3948,9.450000000000045,88,100,0.67,IS,1723129813
456,manghit,42.1156,60.0597,37.02000000000004,20,38,5.77,UZ,1723129814
457,nezhinka,51.7676,55.3694,26.090000000000032,57,40,3.0,RU,1723129815
458,vila velha,-20.3297,-40.2925,29.970000000000027,63,0,5.66,BR,1723129816
459,fortuna,40.5982,-124.1573,11.510000000000048,100,100,0.0,US,1723129817
460,san antonio de pale,-1.4014,5.6325,22.850000000000023,79,100,4.08,GQ,1723129818
461,sarangani,5.4033,125.4636,28.650000000000034,74,100,3.02,PH,1723129819
462,addis ababa,9.025,38.7469,17.090000000000032,86,100,1.48,ET,1723129820
463,las khorey,11.1595,48.1967,32.57000000000005,61,27,2.0,SO,1723129821
464,remire-montjoly,4.9167,-52.2667,32.02000000000004,70,75,2.06,GF,1723129823
465,kirklareli,41.7351,27.2252,30.52000000000004,28,0,6.75,TR,1723129824
466,paragominas,-2.9667,-47.4833,34.94,30,29,2.71,BR,1723129825
467,xai-xai,-25.0519,33.6442,27.180000000000007,39,0,3.1,MZ,1723129826
468,lobujya,27.95,86.8167,4.270000000000039,99,100,2.04,NP,1723129827
469,barclayville,4.6797,-8.2339,25.129999999999995,69,100,3.6,LR,1723129828
470,nishinoomote,30.7333,131.0,29.600000000000023,77,0,5.23,JP,1723129829
471,buctzotz,21.2,-88.7833,32.629999999999995,54,96,0.49,MX,1723129830
472,pisco,-13.7,-76.2167,17.03000000000003,77,100,1.54,PE,1723129831
473,hotan,37.0997,79.9269,30.04000000000002,22,3,3.3,CN,1723129832
474,vilyuysk,63.7553,121.6247,13.260000000000048,59,7,1.69,RU,1723129833
475,mantua,45.1667,10.7833,32.25,57,54,1.34,IT,1723129834
476,howard springs,-12.497,131.047,21.100000000000023,90,17,0.96,AU,1723129836
477,stara syniava,49.6032,27.6191,23.360000000000014,57,100,1.9,UA,1723129837
478,port saint john's,-31.6229,29.5448,26.730000000000018,39,0,7.08,ZA,1723129838
479,kota bharu,6.1333,102.2386,26.620000000000005,85,80,0.71,MY,1723129839
480,lorengau,-2.0226,147.2712,27.170000000000016,84,9,3.79,PG,1723129840
481,mahibadhoo,3.7833,72.9667,27.810000000000002,72,100,2.64,MV,1723129841
482,merizo village,13.2658,144.6691,25.77000000000004,94,91,2.38,GU,1723129842
483,seymour,38.9592,-85.8903,25.970000000000027,64,0,3.81,US,1723129843
484,al bawiti,28.3492,28.8659,38.27000000000004,15,3,4.6,EG,1723129844
485,awjilah,29.1081,21.2869,39.200000000000045,17,0,6.29,LY,1723129845
486,outjo,-20.1167,16.15,28.920000000000016,12,0,9.77,NA,1723129847
487,nanao,37.05,136.9667,23.460000000000036,86,75,1.54,JP,1723129848
488,puerto princesa,9.7392,118.7353,26.80000000000001,84,62,1.71,PH,1723129849
489,natal,-5.795,-35.2094,29.360000000000014,58,75,6.69,BR,1723129840
490,okhotsk,59.3833,143.3,13.210000000000036,81,4,1.21,RU,1723129851
491,santiago de cao,-7.9589,-79.2392,17.07000000000005,82,100,3.6,PE,1723129725
492,shubarkuduk,49.1447,56.4872,25.150000000000034,51,94,4.95,KZ,1723129853
493,port isabel,26.0734,-97.2086,32.23000000000002,76,20,6.17,US,1723129501
494,montoro,38.0241,-4.3834,39.94,13,0,4.48,ES,1723129855
495,jiagedaqi,50.4167,124.1167,15.140000000000043,94,17,1.36,CN,1723129856
496,howrah,22.5892,88.3103,29.0,89,75,3.09,IN,1723129857
497,opuwo,-18.0607,13.84,30.5,11,0,7.47,NA,1723129858
498,bardai,11.65,7.2333,26.27000000000004,72,98,5.2,NG,1723129860
499,fort st. john,56.2499,-120.8529,13.800000000000011,73,0,2.11,CA,1723129861
500,onguday,50.75,86.15,17.410000000000025,78,97,1.28,RU,1723129862
501,acarau,-2.8856,-40.12,31.710000000000036,47,95,6.78,BR,1723129863
502,camden,39.7835,-74.9663,23.310000000000002,97,100,0.45,US,1723129864
503,rexburg,43.826,-111.7897,15.990000000000009,72,0,3.09,US,1723129865
504,makokou,0.5738,12.8642,34.23000000000002,31,86,1.88,GA,1723129866
505,chui,-33.6971,-53.4616,11.879999999999995,60,100,5.79,UY,1723129867
506,salamanca,40.8333,-6.0,36.910000000000025,11,0,5.46,ES,1723129868
507,cole harbour,44.6724,-63.4751,23.99000000000001,67,0,0.89,CA,1723129869
508,eyl,7.9803,49.8164,26.24000000000001,69,81,11.83,SO,1723129871
509,bangassou,4.7413,22.8184,25.890000000000043,77,99,0.97,CF,1723129872
510,ocos,14.5094,-92.1933,27.54000000000002,79,100,2.15,GT,1723129874
511,luocheng,29.3848,104.0286,25.78000000000003,95,100,2.08,CN,1723129875
512,bonthe,7.5264,-12.505,25.980000000000018,71,100,4.47,SL,1723129876
513,ilanskiy,56.2358,96.065,16.010000000000048,92,53,2.56,RU,1723129878
514,mburucuya,-28.0454,-58.2245,12.140000000000043,54,2,6.41,AR,1723129879
515,tofol,5.3248,163.0078,28.180000000000007,75,98,4.36,FM,1723129881
516,lincheng,19.9078,109.6858,28.629999999999995,75,0,2.25,CN,1723129883
517,nagqu,31.5,92.0,6.060000000000002,95,100,0.95,CN,1723129884
518,trzebiatow,54.0615,15.2648,20.33000000000004,64,100,6.14,PL,1723129885
519,coxim,-18.5067,-54.76,32.47000000000003,26,3,4.08,BR,1723129886
520,arkalyk,50.2486,66.9114,20.700000000000045,83,100,6.87,KZ,1723129887
521,nouadhibou,20.931,-17.0347,21.760000000000048,89,2,6.01,MR,1723129888
522,san sebastian de la gomera,28.0916,-17.1133,26.200000000000045,65,20,4.12,ES,1723129889
523,tucupita,9.0622,-62.051,29.100000000000023,69,92,1.25,VE,1723129890
524,angra do heroismo,38.65,-27.2167,27.840000000000032,77,0,2.24,PT,1723129891
525,mogadishu,2.0371,45.3438,24.970000000000027,80,7,7.56,SO,1723129893
526,paveh,35.0434,46.3565,32.410000000000025,12,0,3.29,IR,1723129634
527,luwuk,-0.9516,122.7875,21.430000000000007,93,53,3.16,ID,1723129895
528,morbi,22.8167,70.8333,29.260000000000048,70,100,5.66,IN,1723129896
529,margate,51.3813,1.3862,21.5,67,73,0.89,GB,1723129897
530,el nido,11.1858,119.3956,26.75,90,38,2.15,PH,1723129898
531,ponta pora,-22.5361,-55.7256,14.050000000000011,94,100,3.32,BR,1723129899
532,cheria,35.2731,7.7519,34.0,11,0,7.22,DZ,1723129900
533,mola di bari,41.0609,17.0873,29.02000000000004,74,11,3.24,IT,1723129901
534,pokaran,26.9167,71.9167,32.01000000000005,57,100,6.05,IN,1723129902
535,auki,-8.7676,160.7034,24.340000000000032,93,100,0.83,SB,1723129903
536,dwarka,22.2394,68.9678,27.939999999999998,87,100,7.2,IN,1723129904
537,general levalle,-34.0147,-63.9241,7.680000000000007,50,97,8.51,AR,1723129906
538,colby,39.3958,-101.0524,18.890000000000043,85,100,8.94,US,1723129907
539,ambodifotatra,-16.9833,49.85,23.720000000000027,68,3,5.22,MG,1723129908
540,necochea,-38.5473,-58.7368,8.82000000000005,62,99,9.85,AR,1723129909
541,konarka,19.9,86.1167,28.420000000000016,84,58,5.3,IN,1723129910
542,port douglas,-16.4833,145.4667,20.05000000000001,88,23,3.56,AU,1723129911
543,pangkalanbuun,-2.6833,111.6167,23.400000000000034,100,100,0.57,ID,1723129912
544,blois,47.5833,1.3333,27.27000000000004,52,98,2.59,FR,1723129913
545,paredon,16.0333,-93.8667,28.670000000000016,73,57,1.21,MX,1723129914
546,gizo,-8.103,156.8419,26.480000000000018,81,94,3.02,SB,1723129915
547,kudahuvadhoo,2.6708,72.8944,27.850000000000023,67,100,2.09,MV,1723129917
548,ivdel',60.6911,60.4206,15.470000000000027,66,35,2.07,RU,1723129918
549,akureyri,65.6835,-18.0878,11.689999999999998,71,100,2.02,IS,1723129919
550,montilla,37.5863,-4.6381,38.07000000000005,16,0,5.42,ES,1723129691
551,crieff,56.3727,-3.8389,14.390000000000043,91,100,1.79,GB,1723129921
552,tamale,9.4008,-0.8393,29.400000000000034,62,94,3.4,GH,1723129922
553,niquero,20.0431,-77.5828,31.140000000000043,64,99,5.68,CU,1723129923
554,commerce,34.0006,-118.1598,22.180000000000007,80,0,1.54,US,1723129924
555,rongelap,11.1635,166.8941,28.400000000000034,75,99,7.61,MH,1723129925
556,faya-largeau,17.9257,19.1043,27.260000000000048,72,100,7.41,TD,1723129926
557,juegang,32.3174,121.1855,26.890000000000043,88,100,3.19,CN,1723129928
